ct_index,leaf_sha256,slot_hex,value_hex,leaf_input_bytes,leaf_input_base64
10,7843a111e377d871aea40bb3a21f93a862382a4e584f7ae8d8ce6042044f2357,7843a111e377d871aea40bb3a21f93a8,7843a111e377d871aea40bb3a21f93a862382a4e584f7ae8d8ce6042044f2357,780,AAAAAAGQFXzaDwAB43aJADBzoMZJzGVt6UbAMXTSXFZv48OAW4RvUjaUN5gAAtswggLXoAMCAQICBwYa0++zqsAwDQYJKoZIhvcNAQELBQAwfzELMAkGA1UEBhMCR0IxDzANBgNVBAgMBkxvbmRvbjEXMBUGA1UECgwOR29vZ2xlIFVLIEx0ZC4xITAfBgNVBAsMGENlcnRpZmljYXRlIFRyYW5zcGFyZW5jeTEjMCEGA1UEAwwaTWVyZ2UgRGVsYXkgSW50ZXJtZWRpYXRlIDEwHhcNMjQwNjE0MDY0MzQyWhcNMjYxMTI2MjM0MDAyWjBjMQswCQYDVQQGEwJHQjEPMA0GA1UEBwwGTG9uZG9uMSgwJgYDVQQKDB9Hb29nbGUgQ2VydGlmaWNhdGUgVHJhbnNwYXJlbmN5MRkwFwYDVQQFExAxNzE4MzQ3NDIyMjE0ODQ4MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAldj9XJES+dncILi/1maUMSd0yD2X+8WwJrS+T5AqFQl2n1NvudaDMrla798tB5lUNF0nAeOTIqHo1MoFHWzdwmIRj9vqTJ8AWYxpt4J4IEKOzEORxAU/8qvAlVPzlFSDbOJMPF0lttaZQvrWhgqPliD6mxuODD54LQYbDE28mHwo4Jr2D4hevEXV79q/ayEIHmCyt6imUxcUpB0UibZeJsX6zfFewmfTY3CaLnVvjbI8JEQuaCeYBCllhQ7ePhR02dfllCaMzD/DXIVWcR1VfKLIXMYScbIE7p4q/6n96tJ61J1r6Rt2n/TlpLMzlt7Wj3n2CUBrKFduntrvCQXjqQIDAQABo4GLMIGIMBMGA1UdJQQMMAoGCCsGAQUFBwMBMCMGA1UdEQQcMBqCGGZsb3dlcnMtdG8tdGhlLXdvcmxkLmNvbTAMBgNVHRMBAf8EAjAAMB8GA1UdIwQYMBaAFOk8BOGAL8KEEy0mcJ7y/RrPqv7GMB0GA1UdDgQWBBSFE6fDLCFpxFEilftETXaDdVICJwAA
11,a91c2a99a7a0a4c6e48f005bbb352df31031d8dc1f7c4f95aea9a2a76b1e0f0c,a91c2a99a7a0a4c6e48f005bbb352df3,a91c2a99a7a0a4c6e48f005bbb352df31031d8dc1f7c4f95aea9a2a76b1e0f0c,780,AAAAAAGQFeq2NwAB43aJADBzoMZJzGVt6UbAMXTSXFZv48OAW4RvUjaUN5gAAtswggLXoAMCAQICBwYa1ZzXLgAwDQYJKoZIhvcNAQELBQAwfzELMAkGA1UEBhMCR0IxDzANBgNVBAgMBkxvbmRvbjEXMBUGA1UECgwOR29vZ2xlIFVLIEx0ZC4xITAfBgNVBAsMGENlcnRpZmljYXRlIFRyYW5zcGFyZW5jeTEjMCEGA1UEAwwaTWVyZ2UgRGVsYXkgSW50ZXJtZWRpYXRlIDEwHhcNMjQwNjE0MDg0MzQxWhcNMjYwNzEzMjMzMzE1WjBjMQswCQYDVQQGEwJHQjEPMA0GA1UEBwwGTG9uZG9uMSgwJgYDVQQKDB9Hb29nbGUgQ2VydGlmaWNhdGUgVHJhbnNwYXJlbmN5MRkwFwYDVQQFExAxNzE4MzU0NjIxOTY3ODcyMIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEA20x8F+k2fScGfBVAyDPwzXTEuEX1d9vEIExyfjSkxcv8bcPccNUH+lc4vjkmPSIoNerXRdEf6UlQvHRPeGB4/g57WdKiJRpED1Glvxu/b5p19qGZ04loICQtDSmZLdd6vaWLB9U9tdRPKE9JkR6st19RCcfnxoZJwoubt7k0401PBIc/BmR+DOW0DM8oRY9fHWpkdnYB0ZBQZ2EDJFC7E2s5xOcTM6vLJBUz2xSivfOfqFCH5CLtq/2EUJRWNjNDd0aFh+CayFmQE+/zXSv5rlc5NBNw8UKkbDJ4bB3XTzbJpGHQbTcdGGFoCwPh8zd7+uVc+Tx3wlGF9yNV5j7o7wIDAQABo4GLMIGIMBMGA1UdJQQMMAoGCCsGAQUFBwMBMCMGA1UdEQQcMBqCGGZsb3dlcnMtdG8tdGhlLXdvcmxkLmNvbTAMBgNVHRMBAf8EAjAAMB8GA1UdIwQYMBaAFOk8BOGAL8KEEy0mcJ7y/RrPqv7GMB0GA1UdDgQWBBTdZEDLvWSCs44ImsJPug3ZtY4ItAAA
12,ace37d9cb7182d49ca6eb11042a37cbc2d5d522ac29ef23d9ad192db60a95d8f,ace37d9cb7182d49ca6eb11042a37cbc,ace37d9cb7182d49ca6eb11042a37cbc2d5d522ac29ef23d9ad192db60a95d8f,1284,AAAAAAGQFliR+AAAAATzMIIE7zCCAtegAwIBAgIHBhrXSfkWWzANBgkqhkiG9w0BAQsFADB/MQswCQYDVQQGEwJHQjEPMA0GA1UECAwGTG9uZG9uMRcwFQYDVQQKDA5Hb29nbGUgVUsgTHRkLjEhMB8GA1UECwwYQ2VydGlmaWNhdGUgVHJhbnNwYXJlbmN5MSMwIQYDVQQDDBpNZXJnZSBEZWxheSBJbnRlcm1lZGlhdGUgMTAeFw0yNDA2MTQxMDQzNDFaFw0yNjEwMjExOTMyMTFaMGMxCzAJBgNVBAYTAkdCMQ8wDQYDVQQHDAZMb25kb24xKDAmBgNVBAoMH0dvb2dsZSBDZXJ0aWZpY2F0ZSBUcmFuc3BhcmVuY3kxGTAXBgNVBAUTEDE3MTgzNjE4MjE2MTU3MDcwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQCnHYXcA5JBlSlhWhzHxV/WB2IZ01fHll/jNg6ve1xatREiHsNIjDjCUn3chOXkZzK1jKOUWbWXqsUbTCNpBmEfl0Lbl8dUovSLnMEkjkB8WQn/N9hKlCoanEe7yXmKUGq6jlMlN5cVDp8NBdnAJAeW+4I/SBBlctMaHx2RVVmJGsnd7+kMu8mdepiFy7qgKFMe1KL5xMaB+wUGFq+MOmvk+HdNdvWr4PQIPBtf3s9JHKGhRQPgrtJEqykJh5/YbPhueJbVrae3RW3ab5asi8EeNCxTHAed5IaEaMuymRWyqYqi+RJDgi8e9XKqGzDfs1J3hr/2SrXSBxcobHAgu2KrAgMBAAGjgYswgYgwEwYDVR0lBAwwCgYIKwYBBQUHAwEwIwYDVR0RBBwwGoIYZmxvd2Vycy10by10aGUtd29ybGQuY29tMAwGA1UdEwEB/wQCMAAwHwYDVR0jBBgwFoAU6TwE4YAvwoQTLSZwnvL9Gs+q/sYwHQYDVR0OBBYEFJ6OMW2amLZgm7GzmVw0X+XpYMwBMA0GCSqGSIb3DQEBCwUAA4ICAQBbQPbEzWo3AFISkintwGoQUav6w42m1glkccKBHlHcx5Naq4XTBJPXSneGcrt+ZajqjmlkqI586ENTUqliPmev4jl90ZRLlDPJf3DLKQ1jttVxtHXzc7B3p/roMe7yWBrSZIQ8dGB2+pKz9KrWKUWfYj75iOL47mrGsfrrP52hqTXOT4c6m6PBBKjX+kTJ4H4osE48reKb4UEAb0Iv8Uw6EyiQa8trUInjU0HZDufcZSzi69lNOQ2wFbRUenCd2UJ7ba54cu0/TJx+B7B/BUS2zaVBCSzGoFCtt5ltvcWPHqq7v2T8o9F/yXwYvaULjKMDJEcU6lkOlPacKfhR6gg6NmmbG2uza+nTRUnW/VChnvI5Ba4hJhTvHcDA8voNI6SqKktwiyn18MiPTx+suEmzB6FqEZtyANprCs0RkpIm/v43o6YuiHnjAt7A2yFwkK2jQwQWJ/nb+T7EgrUPDQJS6WaLZbUy2g0p4Yo1tRs3ZGLLZe+jKXrp5HvH2JBF20ZPZjlgMo9R4GshzGdIlBYBIGdFWiWrF1O+5gIu6pdKjYAHLZwCSuzMG8+x2JwJ+sItpr9PncQLTd5AQdua9vMZr5ubNOHrKXPFRj5Uw0T/7IP4yvTowTI2is60g8JwiLpxm9Yc8BAdCrgSgq6SHeXY04vd4eFK8xldZ9VPDblKfgAA
13,78e07bde5d69b01d5828d378d2f0108fd55902c61d563f09fcf4b4c0c2a7a374,78e07bde5d69b01d5828d378d2f0108f,78e07bde5d69b01d5828d378d2f0108fd55902c61d563f09fcf4b4c0c2a7a374,780,AAAAAAGQFsZxvgAB43aJADBzoMZJzGVt6UbAMXTSXFZv48OAW4RvUjaUN5gAAtswggLXoAMCAQICBwYa2PcsKj0wDQYJKoZIhvcNAQELBQAwfzELMAkGA1UEBhMCR0IxDzANBgNVBAgMBkxvbmRvbjEXMBUGA1UECgwOR29vZ2xlIFVLIEx0ZC4xITAfBgNVBAsMGENlcnRpZmljYXRlIFRyYW5zcGFyZW5jeTEjMCEGA1UEAwwaTWVyZ2UgRGVsYXkgSW50ZXJtZWRpYXRlIDEwHhcNMjQwNjE0MTI0MzQyWhcNMjYwODMxMDk0OTU0WjBjMQswCQYDVQQGEwJHQjEPMA0GA1UEBwwGTG9uZG9uMSgwJgYDVQQKDB9Hb29nbGUgQ2VydGlmaWNhdGUgVHJhbnNwYXJlbmN5MRkwFwYDVQQFExAxNzE4MzY5MDIyMzg4Nzk3MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEA4sGP/m6RSv/IZRt9zHmgR4+gIgy+PfAivhu8H+VCjQ6jT+wDylrssqykrwSvreQfUocDoz4v+5I24jffdmu2gboKPxE1QVZtRLgMnbZ1JiNbMVPhhYnEWbeBAMhjcSkglfpvICKGd5rQZC4cIrGX1vlP9gBfBhh1fTjrIBj9zBWmbrmKi0QQr/jScQckxJJLWEUjETFOJw0QdMHudBeBqgtC+8MEGhZVSA2gmVJKudNoM5fHrHQVWanBZf/0h362kIfj3WhzHmybPjtYsRVe4nsJYd3Ganiqnx+xbBGhcBLlKECy+ke08BFMreKdM+KeKFOrZUshQdtUuyz4g+YdpwIDAQABo4GLMIGIMBMGA1UdJQQMMAoGCCsGAQUFBwMBMCMGA1UdEQQcMBqCGGZsb3dlcnMtdG8tdGhlLXdvcmxkLmNvbTAMBgNVHRMBAf8EAjAAMB8GA1UdIwQYMBaAFOk8BOGAL8KEEy0mcJ7y/RrPqv7GMB0GA1UdDgQWBBTGoBDcRPNdzvYIwmJOlvi+Q+GLZgAA
14,67f583c47ff8ce066f58215408466b954ea0a76a1f14a7a0d47b6a8634d386fb,67f583c47ff8ce066f58215408466b95,67f583c47ff8ce066f58215408466b954ea0a76a1f14a7a0d47b6a8634d386fb,780,AAAAAAGQFzRL5wAB43aJADBzoMZJzGVt6UbAMXTSXFZv48OAW4RvUjaUN5gAAtswggLXoAMCAQICBwYa2qRIWXAwDQYJKoZIhvcNAQELBQAwfzELMAkGA1UEBhMCR0IxDzANBgNVBAgMBkxvbmRvbjEXMBUGA1UECgwOR29vZ2xlIFVLIEx0ZC4xITAfBgNVBAsMGENlcnRpZmljYXRlIFRyYW5zcGFyZW5jeTEjMCEGA1UEAwwaTWVyZ2UgRGVsYXkgSW50ZXJtZWRpYXRlIDEwHhcNMjQwNjE0MTQ0MzQxWhcNMjYxMTI0MTMzMDExWjBjMQswCQYDVQQGEwJHQjEPMA0GA1UEBwwGTG9uZG9uMSgwJgYDVQQKDB9Hb29nbGUgQ2VydGlmaWNhdGUgVHJhbnNwYXJlbmN5MRkwFwYDVQQFExAxNzE4Mzc2MjIxNjYxNTUyMIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAycjxruUt2SCvqlC0zKlvUrcTa1SFjGCSFCoGVemum/nTptmY6zfaXp9e+jjU6OavxnxSF/kDN/WW+0LsqAAj6yIyb2GNFiw8eTqkVSGOUHoGa+JqA58m6J1wvkuOBem1ord+uDyxHXYc7ilq77jjEYJ4azYbFVwByGB4OqfPO614H/dKundypqTabWyyMIxrFzOpPEkA4/G0LLLzK0gePcP8Vm+Yzerrd8px517zZFLHJSrHbO7tbv9f4Qtfg6zEmlUJzBDmzUviQ8BwD7lg1Wsj2x451S3DyRIaBVTE6kpSiUsJzFqkdUEHJoLD+alr4BTewWr3C10DV9LWysP8wwIDAQABo4GLMIGIMBMGA1UdJQQMMAoGCCsGAQUFBwMBMCMGA1UdEQQcMBqCGGZsb3dlcnMtdG8tdGhlLXdvcmxkLmNvbTAMBgNVHRMBAf8EAjAAMB8GA1UdIwQYMBaAFOk8BOGAL8KEEy0mcJ7y/RrPqv7GMB0GA1UdDgQWBBQ895bM5paiuC/sH9kThDS6wludmwAA
15,cd89a29afdd03f3f81848d09cf2a9738e6a120bab5f67f469e93429bf7957bf3,cd89a29afdd03f3f81848d09cf2a9738,cd89a29afdd03f3f81848d09cf2a9738e6a120bab5f67f469e93429bf7957bf3,1284,AAAAAAGQF6IoyQAAAATzMIIE7zCCAtegAwIBAgIHBhrcUW7ffTANBgkqhkiG9w0BAQsFADB/MQswCQYDVQQGEwJHQjEPMA0GA1UECAwGTG9uZG9uMRcwFQYDVQQKDA5Hb29nbGUgVUsgTHRkLjEhMB8GA1UECwwYQ2VydGlmaWNhdGUgVHJhbnNwYXJlbmN5MSMwIQYDVQQDDBpNZXJnZSBEZWxheSBJbnRlcm1lZGlhdGUgMTAeFw0yNDA2MTQxNjQzNDFaFw0yNjEwMTAxMjU1MTJaMGMxCzAJBgNVBAYTAkdCMQ8wDQYDVQQHDAZMb25kb24xKDAmBgNVBAoMH0dvb2dsZSBDZXJ0aWZpY2F0ZSBUcmFuc3BhcmVuY3kxGTAXBgNVBAUTEDE3MTgzODM0MjE2MTE5MDEwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQCnaeAQyb+Hzs8nrsSrA1Vd+TwbiAiJ5qICxb5ksLlj6NjRgjXEnOqv+CZ85akNhHl1vozkijGGPyb9LrWxbc3tYBe0Iq5tkR5xg70OYla4/mU2r/uaEo2jjHgw72rrbz7fnH2oWwDYF/4zBjgv2sGcra2dSYaQwuEXnvnj5Is7kJ6eWaN5mD0qAJl9s3A5UD0rjxxNg2CE9t9O45uAxZEcAR02SlgSEE18doz8HbHR4WEGQYIgeT+EJTpwghGzgVtI5zjyC7CU/YPFgLZzM+zrO75sEl8u9dmBzmfTCbVnWvmAQcoX7ck0i8kkgTAxG77FfBWOk3xd6zs8o7e5Vf43AgMBAAGjgYswgYgwEwYDVR0lBAwwCgYIKwYBBQUHAwEwIwYDVR0RBBwwGoIYZmxvd2Vycy10by10aGUtd29ybGQuY29tMAwGA1UdEwEB/wQCMAAwHwYDVR0jBBgwFoAU6TwE4YAvwoQTLSZwnvL9Gs+q/sYwHQYDVR0OBBYEFMGtjxnbPjH5lBpp2fy38bdbpTtsMA0GCSqGSIb3DQEBCwUAA4ICAQBmhpuMgB5m/PQJ3j8wGI8UsBtxsO+W/3lPwIDwLF8Wlpcf29tyuk08sjhI8avsfgbw56zksU3z9RgnheTL9VeyO4XHLzF64CbmmroYEmHoRnzcYj+Av6BHNXXdcZkJz0+U33Xc7107SUX6oDPVEk18s/gmvGGpKjHpEjmj2XP8K53Cp+WrTLDfFCLl9MaZaOHY6c1+RNLz5M0ORxK6hhq//P7iiZ9Frou/nW31ni14iM2n4k21uy94CIRTmO6inVcaMiP+WwoDW0lQs1v+GOFkKC80Qb0w3GRjGChMj72zwXudb7+OAHfUZ204IKWHGngX/YMoBHxODh62R0L80Es50WCyTwFva6ulGNgJMdq+e4n6iltNTRrVIvNMyLiZ8Cll95Aft+U+d0DaYLyQyCWdRLAbRiMe7cIT3NelGjc4EHF3PSbJUg9jQKgVqexI/tkaB00uX44gqBp/qv0iikG/LWPAbk/cNHYrDK5SR8G2mPGScFfOA+Ho/7V+g3NG4RXjEb4WyUTAXCGhzi+kSk+szL9aB5cumtoJnvXqDbV2CHYJWJAJoiogZUG9cxx/HwbxEkULQh6O3bsYJaLNQ5zOIXu+K0mYfXxRMHQW5AxUeON4UYjxxAlu/5TpjIJ8gtIdbzhP83YUxq/zOcRqfx5LNEzdFD5L2AzH4UwAdEeVFwAA
16,2c8e6bbe8673a4204dbd062de1d25c975e35362aacac9082710424365e5ac41d,2c8e6bbe8673a4204dbd062de1d25c97,2c8e6bbe8673a4204dbd062de1d25c975e35362aacac9082710424365e5ac41d,780,AAAAAAGQGBAF4wAB43aJADBzoMZJzGVt6UbAMXTSXFZv48OAW4RvUjaUN5gAAtswggLXoAMCAQICBwYa3f6W0pQwDQYJKoZIhvcNAQELBQAwfzELMAkGA1UEBhMCR0IxDzANBgNVBAgMBkxvbmRvbjEXMBUGA1UECgwOR29vZ2xlIFVLIEx0ZC4xITAfBgNVBAsMGENlcnRpZmljYXRlIFRyYW5zcGFyZW5jeTEjMCEGA1UEAwwaTWVyZ2UgRGVsYXkgSW50ZXJtZWRpYXRlIDEwHhcNMjQwNjE0MTg0MzQxWhcNMjYwOTA1MDUxNjQ2WjBjMQswCQYDVQQGEwJHQjEPMA0GA1UEBwwGTG9uZG9uMSgwJgYDVQQKDB9Hb29nbGUgQ2VydGlmaWNhdGUgVHJhbnNwYXJlbmN5MRkwFwYDVQQFExAxNzE4MzkwNjIxNjU1NzAwMIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAvavZ6VNVonnAY5iRR/NatGoFdBgP6g8ZJqB0XYwqRQ39ba7y1jSZYMRGxCTlxBSUtC80Qct6NKh2lnlFWrPalwI1vz7BSCVK2ANcj57ZlpZUvYFgM4qlunHqggL76JfPF4iIchgYJnBD4a+OyfzyXFAVA/s7T6VaXtuwpSCLiToYJ3GtspcobHJPfGJNnKCZQ/M4EyXK5mL6U6hy6/kXqYjntUlvb3ysDmBDnE8hd6PO9P4XMSNsOTjcmMigEpGytrQnQF6XbyZ3eQfC+d+n4BfIu1rSEfBrn1/HNLnowiE+H0l9Ilk6AfbDwP3Ds6l+eWvoKtVYdV/FWSFmkOY0mwIDAQABo4GLMIGIMBMGA1UdJQQMMAoGCCsGAQUFBwMBMCMGA1UdEQQcMBqCGGZsb3dlcnMtdG8tdGhlLXdvcmxkLmNvbTAMBgNVHRMBAf8EAjAAMB8GA1UdIwQYMBaAFOk8BOGAL8KEEy0mcJ7y/RrPqv7GMB0GA1UdDgQWBBTfE8XQExNLyT8C2gmwIBsM5Qov6gAA
17,5fd917075c817b5550afb3a49c335d3255fa8b8d28cd264a0e6e8a1e18e16a68,5fd917075c817b5550afb3a49c335d32,5fd917075c817b5550afb3a49c335d3255fa8b8d28cd264a0e6e8a1e18e16a68,1284,AAAAAAGQGH3iVQAAAATzMIIE7zCCAtegAwIBAgIHBhrfq7vUTTANBgkqhkiG9w0BAQsFADB/MQswCQYDVQQGEwJHQjEPMA0GA1UECAwGTG9uZG9uMRcwFQYDVQQKDA5Hb29nbGUgVUsgTHRkLjEhMB8GA1UECwwYQ2VydGlmaWNhdGUgVHJhbnNwYXJlbmN5MSMwIQYDVQQDDBpNZXJnZSBEZWxheSBJbnRlcm1lZGlhdGUgMTAeFw0yNDA2MTQyMDQzNDFaFw0yNjExMjEwODAxNDJaMGMxCzAJBgNVBAYTAkdCMQ8wDQYDVQQHDAZMb25kb24xKDAmBgNVBAoMH0dvb2dsZSBDZXJ0aWZpY2F0ZSBUcmFuc3BhcmVuY3kxGTAXBgNVBAUTEDE3MTgzOTc4MjE1MDY2MzcwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQCsy3UwijB6Fbny08K0HcPAS2OuPOoKZuZldBnBizZ3YFCOSqjKNRXIYQa0PXXP1YDt6qgb2xp+7SIieBeAEhaQvnUX3ZJznWzxjqV9KUTbX82jur03MWN+eWYN4mStUiGNvuq1j4/PPhLrXw4vsZZ86dgbIi6Vu7ZpfvO4wuD0CuHMrOlaw9xk4xV7eX+23cWnmTFs8c4J4Ef/ZJ39uXOGfZjy1odI0WwIoLBYnkF4GIzpimJRBL818RNczaqs6a8zkxGml6UxYCf1XYK3vK4NhfnaHCOj22L+rc86gJ8xZgmU4fVyaLf5Oaums7sGHU2UUbpcCmJuCCIkiLTZAT+FAgMBAAGjgYswgYgwEwYDVR0lBAwwCgYIKwYBBQUHAwEwIwYDVR0RBBwwGoIYZmxvd2Vycy10by10aGUtd29ybGQuY29tMAwGA1UdEwEB/wQCMAAwHwYDVR0jBBgwFoAU6TwE4YAvwoQTLSZwnvL9Gs+q/sYwHQYDVR0OBBYEFL6X4NEADemD0WEZo/ee9WBatepHMA0GCSqGSIb3DQEBCwUAA4ICAQB14wI0+ltvQG2dUbzKsO3wdfiFwj2e7YaMSZg+hAHXYXQA3lbfvpQa2sIy4LOmjyFlz9jbwJJ/s4RNGiIbmITk8C6xeeMywruDOJ86l01pV4q8iwURNRXpbPs8J663pcaGSJwErzRVASd6okAf6Efb3H4mDodrVsmbAXVXiebGK1rYyqmXpBJvwMQsa4yo13nqKORYeTcM9IFfwc7hXS5exxWIQSdn5us0gsSxbJ0GvYV/66/u5Tii87rLZMItyOPBYEIpbPO3XzOfzhgPo3qWJ9K9Uzn7rtitncrv5B1nBTvy/6g0gt4gS7UgOEtYwfDJgFlgevRFDQn6BNyAoDD0EUp6NcfLzqYqjdhop+2gznfUvKGk2HH9peLoLc1oTqefAsaeTJO5pW5llT9YnF2188l/ghTmxtsxNojxaOyktgv5dvRncbuUIuf1xYK4VDkFciCJU9Fr+z+EkGjhgW/ncCSp9PKsYIVXlr+Ym7j7Whr3nFTK/UCmg38u2No97g0IB3fv9w9upWRDH2KgyuqQ9Qf1JeZ3cVul+A1goMFY69nprcR8UfWKXv/Twv/Z5tNYigMKbnDDkHHiuJKqWgqP1WXjZg5LXnBB+n/BqIV9/CpaIyt8ZXaE7rgje0RZVPutJyFb3+EqEzBoyPsevsJTUeUm2+3SV3mcpioJmSm6uwAA
18,b4ca2582b5caae8c14988db3e22d2c5d764c836ced2159965c6df722789d0657,b4ca2582b5caae8c14988db3e22d2c5d,b4ca2582b5caae8c14988db3e22d2c5d764c836ced2159965c6df722789d0657,780,AAAAAAGQGOvA5AAB43aJADBzoMZJzGVt6UbAMXTSXFZv48OAW4RvUjaUN5gAAtswggLXoAMCAQICBwYa4VjpWBUwDQYJKoZIhvcNAQELBQAwfzELMAkGA1UEBhMCR0IxDzANBgNVBAgMBkxvbmRvbjEXMBUGA1UECgwOR29vZ2xlIFVLIEx0ZC4xITAfBgNVBAsMGENlcnRpZmljYXRlIFRyYW5zcGFyZW5jeTEjMCEGA1UEAwwaTWVyZ2UgRGVsYXkgSW50ZXJtZWRpYXRlIDEwHhcNMjQwNjE0MjI0MzQxWhcNMjYxMTIyMTMxOTI3WjBjMQswCQYDVQQGEwJHQjEPMA0GA1UEBwwGTG9uZG9uMSgwJgYDVQQKDB9Hb29nbGUgQ2VydGlmaWNhdGUgVHJhbnNwYXJlbmN5MRkwFwYDVQQFExAxNzE4NDA1MDIxOTE1MTU3MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAlblaXCGxu9rpiLWArTmM5/+JCj/+sESr85q+aF/yoY3KkEvnIsGLbuNugJI1GyyRCMj9S6sZC31ZOLZCfj5XuZUgC/aA9zpRQliPW/6wFW0MzCv9XiuMXRK2Oa2UDkYkcYVLtJWIlUr4TndEwj6Zs3wlHHYyjpDnec4uu5DcqQWGh7m5tHaiouOoz+sW5ALuAdEHwCGeQUayvkRCqYYItGlJOYmQ58xa0vDgTdwS3xX5csw33GkYAgPMwc2UUWhUKfpjxrQzdiOBgmA6R0kS/Vff4GfY2e/bvrKglO83jTBR5dvtCi6TkyfqJ8EFH7da9OEjXi2I/mMotu9nkCMLuQIDAQABo4GLMIGIMBMGA1UdJQQMMAoGCCsGAQUFBwMBMCMGA1UdEQQcMBqCGGZsb3dlcnMtdG8tdGhlLXdvcmxkLmNvbTAMBgNVHRMBAf8EAjAAMB8GA1UdIwQYMBaAFOk8BOGAL8KEEy0mcJ7y/RrPqv7GMB0GA1UdDgQWBBT+Zlz8tU+LdFLBiPnTZpdNRD1bmQAA
19,aa17e33fd96fd8ae08b76f833d24b57c48227ef7be3896fb5c1ad8b467f791da,aa17e33fd96fd8ae08b76f833d24b57c,aa17e33fd96fd8ae08b76f833d24b57c48227ef7be3896fb5c1ad8b467f791da,780,AAAAAAGQGVmcygAB43aJADBzoMZJzGVt6UbAMXTSXFZv48OAW4RvUjaUN5gAAtswggLXoAMCAQICBwYa4wYMIPYwDQYJKoZIhvcNAQELBQAwfzELMAkGA1UEBhMCR0IxDzANBgNVBAgMBkxvbmRvbjEXMBUGA1UECgwOR29vZ2xlIFVLIEx0ZC4xITAfBgNVBAsMGENlcnRpZmljYXRlIFRyYW5zcGFyZW5jeTEjMCEGA1UEAwwaTWVyZ2UgRGVsYXkgSW50ZXJtZWRpYXRlIDEwHhcNMjQwNjE1MDA0MzQxWhcNMjYwODA4MjMzNTEzWjBjMQswCQYDVQQGEwJHQjEPMA0GA1UEBwwGTG9uZG9uMSgwJgYDVQQKDB9Hb29nbGUgQ2VydGlmaWNhdGUgVHJhbnNwYXJlbmN5MRkwFwYDVQQFExAxNzE4NDEyMjIxNjIwNDcwMIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAryG5SLFN4ZQCr+jMjxHV6RGWigJCf/O81Q3EvglpnV/ZdbAkdGhOJb0WcAPeq8j3+mDTHwxo2MNvWY/f88WTxwUCNEG6VDKKAZ0T2DA5o5U+zrBMI8CNgI2m5xMc+Slf/g+TBdAQ7HD7FpKpzqaaGqzMd7YnKD29zywzTB6mugkRpq2fZbhCf0s2vs3jyCI4Ex5aIYyZMNm+r+SinH1XRRnxg4loz8eHTV8gV/9m5ZYituLnAWdTkFszK9QSAIjfLa3L09VIY7dxlZ7cMYTqcYY170cDtPDlq4xVxyTYO8vC/W/S7SP8OQREHHgQWjNXFIc8TRFsKfULHj5Le+uF6QIDAQABo4GLMIGIMBMGA1UdJQQMMAoGCCsGAQUFBwMBMCMGA1UdEQQcMBqCGGZsb3dlcnMtdG8tdGhlLXdvcmxkLmNvbTAMBgNVHRMBAf8EAjAAMB8GA1UdIwQYMBaAFOk8BOGAL8KEEy0mcJ7y/RrPqv7GMB0GA1UdDgQWBBSy4lOMAs0PSvYvPnLJMqzsZ0wKmQAA
